1430,2022-08-08 11:00:50,8,Phase Begin Yellow Clearance,6
1430,2022-08-08 11:00:50,63,Overlap Begin Yellow,3
1430,2022-08-08 11:00:53,82,Detector On,38
1430,2022-08-08 11:00:53,43,Phase Call Registered,6
1430,2022-08-08 11:00:53,82,Detector On,51
1430,2022-08-08 11:00:53,82,Detector On,37
1430,2022-08-08 11:00:53,82,Detector On,42
1430,2022-08-08 11:00:54,81,Detector Off,38
1430,2022-08-08 11:00:54,81,Detector Off,42
1430,2022-08-08 11:00:54,82,Detector On,41
1430,2022-08-08 11:00:54,81,Detector Off,37
1430,2022-08-08 11:00:54,4,Phase Gap Out,6
1430,2022-08-08 11:00:54,44,Phase Call Dropped,6
1430,2022-08-08 11:00:54,81,Detector Off,41
1430,2022-08-08 11:00:55,82,Detector On,45
1430,2022-08-08 11:00:55,81,Detector Off,45
1430,2022-08-08 11:00:55,9,Phase End Yellow Clearance,2
1430,2022-08-08 11:00:55,10,Phase Begin Red Clearance,2
1430,2022-08-08 11:00:55,9,Phase End Yellow Clearance,6
1430,2022-08-08 11:00:55,10,Phase Begin Red Clearance,6
1430,2022-08-08 11:00:55,64,Overlap Begin Red Clearance,3
1430,2022-08-08 11:00:55,46,Phase Omit On,2
1430,2022-08-08 11:00:55,46,Phase Omit On,6
1430,2022-08-08 11:00:57,12,Phase Inactive,2
1430,2022-08-08 11:00:57,11,Phase End Red Clearance,2
1430,2022-08-08 11:00:57,0,Phase On,4
1430,2022-08-08 11:00:57,1,Phase Begin Green,4
1430,2022-08-08 11:00:57,12,Phase Inactive,6
1430,2022-08-08 11:00:57,11,Phase End Red Clearance,6
1430,2022-08-08 11:00:57,0,Phase On,8
1430,2022-08-08 11:00:57,1,Phase Begin Green,8
1430,2022-08-08 11:00:57,61,Overlap Begin Green,1
1430,2022-08-08 11:00:57,61,Overlap Begin Green,2
1430,2022-08-08 11:00:57,65,Overlap Off (Inactive With Red Indication),3
1430,2022-08-08 11:00:57,44,Phase Call Dropped,4
1430,2022-08-08 11:00:57,47,Phase Omit Off,2
1430,2022-08-08 11:00:57,47,Phase Omit Off,6
1430,2022-08-08 11:00:59,82,Detector On,38
1430,2022-08-08 11:00:59,2,Phase Check,4
1430,2022-08-08 11:00:59,2,Phase Check,8
1430,2022-08-08 11:00:59,43,Phase Call Registered,6
1430,2022-08-08 11:01:02,82,Detector On,37
1430,2022-08-08 11:01:02,82,Detector On,46
1430,2022-08-08 11:01:02,4,Phase Gap Out,8
1430,2022-08-08 11:01:02,3,Phase Min Complete,8
1430,2022-08-08 11:01:02,81,Detector Off,49
1430,2022-08-08 11:01:03,81,Detector Off,46
1430,2022-08-08 11:01:03,81,Detector Off,51
1430,2022-08-08 11:01:03,82,Detector On,42
1430,2022-08-08 11:01:05,82,Detector On,25
1430,2022-08-08 11:01:05,82,Detector On,14
1430,2022-08-08 11:01:05,82,Detector On,41
1430,2022-08-08 11:01:05,3,Phase Min Complete,4
1430,2022-08-08 11:01:05,81,Detector Off,21
1430,2022-08-08 11:01:06,81,Detector Off,14
1430,2022-08-08 11:01:06,82,Detector On,21
1430,2022-08-08 11:01:09,82,Detector On,14
1430,2022-08-08 11:01:09,81,Detector Off,21
1430,2022-08-08 11:01:10,81,Detector Off,14
1430,2022-08-08 11:01:11,82,Detector On,13
1430,2022-08-08 11:01:11,81,Detector Off,13
1430,2022-08-08 11:01:12,31,Barrier Termination,2
1430,2022-08-08 11:01:12,82,Detector On,45
1430,2022-08-08 11:01:12,4,Phase Gap Out,4
1430,2022-08-08 11:01:12,7,Phase Green Termination,4
1430,2022-08-08 11:01:12,8,Phase Begin Yellow Clearance,4
1430,2022-08-08 11:01:12,7,Phase Green Termination,8
1430,2022-08-08 11:01:12,8,Phase Begin Yellow Clearance,8
1430,2022-08-08 11:01:12,63,Overlap Begin Yellow,1
1430,2022-08-08 11:01:12,63,Overlap Begin Yellow,2
1430,2022-08-08 11:01:13,82,Detector On,21
1430,2022-08-08 11:01:13,43,Phase Call Registered,4
1430,2022-08-08 11:01:13,81,Detector Off,21
1430,2022-08-08 11:01:13,4,Phase Gap Out,4
1430,2022-08-08 11:01:13,44,Phase Call Dropped,4
1430,2022-08-08 11:01:13,81,Detector Off,25
1430,2022-08-08 11:01:13,81,Detector Off,45
1430,2022-08-08 11:01:14,82,Detector On,14
1430,2022-08-08 11:01:14,82,Detector On,52
1430,2022-08-08 11:01:14,81,Detector Off,14
1430,2022-08-08 11:01:15,81,Detector Off,52
1430,2022-08-08 11:01:15,4,Phase Gap Out,4
1430,2022-08-08 11:01:15,82,Detector On,49
